year_week,CPALTT01USM657N,VIXCLS,DGS10,AAA10Y,BAMLH0A0HYM2EY,GEPUCURRENT,DGS3MO,acwi_log_diff,std_5_acwi_log_diff,mean_5_acwi_log_diff,std_15_acwi_log_diff,mean_15_acwi_log_diff,pmi_us_gt_50_up,pmi_us_gt_50_down,pmi_us_lt_50_up,pmi_us_lt_50_down,BAMLEMCBPIOAS,USTREASURY/HQMYC_10.0-20.0,USTREASURY/YIELD_10 YR-20 YR,dxy_log_diff,std_5_dxy_log_diff,mean_5_dxy_log_diff,std_15_dxy_log_diff,mean_15_dxy_log_diff
2010-18,0.0775197354237721,40.95,3.45,1.5,8.78,147.52352112960324,0.13,-0.08742201160337705,1.1058509814152961,1.1058509814152961,1.0271214718175266,1.0271214718175266,,,,,3.85,,-0.6600000000000001,0.031075879004563968,1.1257126101124166,1.1257126101124166,0.6419421860609437,0.6419421860609437
2010-19,0.0775197354237721,31.24,3.44,1.53,8.61,147.52352112960324,0.16,0.023467240124044473,-1.1447697130208252,-1.1447697130208252,-0.05079805178593333,-0.05079805178593333,,,,,3.69,,-0.69,0.01929169448433995,-0.3205955668235556,-0.3205955668235556,0.13614561484429255,0.13614561484429255
2010-20,0.0775197354237721,40.1,3.2,1.58,9.14,147.52352112960324,0.17,-0.05001860276936981,0.6522524418468952,0.6522524418468952,0.04334946264906544,0.04334946264906544,,,,,4.15,,-0.71,-0.008444873067776935,-0.051676169976424366,-0.051676169976424366,-0.14059297611645716,-0.14059297611645716
2010-21,0.0775197354237721,32.07,3.31,1.7,9.09,147.52352112960324,0.16,0.009724985110699294,-0.344749773126668,-0.344749773126668,0.024500054559873603,0.024500054559873603,,,,,4.18,,-0.7399999999999998,0.012906708660580633,-0.582229319682351,-0.582229319682351,-0.31527617171444366,-0.31527617171444366
2010-22,-0.0976267084673888,35.48,3.2,1.68,9.26,133.69430194918596,0.14,-0.016794816039899754,-0.45035894563688017,-0.45035894563688017,-0.6655755310423263,-0.6655755310423263,0.0,1.0,0.0,0.0,4.23,-0.7300000000000004,-0.75,0.020067869365126653,0.534214478839245,0.534214478839245,-0.2826503316005282,-0.2826503316005282
2010-23,-0.0976267084673888,28.79,3.24,1.65,9.41,133.69430194918596,0.08,0.01711976567556608,0.46635786728387957,0.46635786728387957,-0.21669636283235896,-0.21669636283235896,,,,,4.24,,-0.73,-0.008262252532340033,-0.22233106189210936,-0.22233106189210936,0.09148518181351216,0.09148518181351216
2010-24,-0.0976267084673888,23.95,3.24,1.63,8.96,133.69430194918596,0.11,0.03251135095043164,-0.5996872488233527,-0.5996872488233527,0.40374169492914624,0.40374169492914624,,,,,4.04,,-0.73,-0.020877633239519407,-0.47730534420362375,-0.47730534420362375,0.21432543456687142,0.21432543456687142
2010-25,-0.0976267084673888,28.53,3.12,1.71,8.92,133.69430194918596,0.13,-0.02920288215248527,0.5478767872497889,0.5478767872497889,0.08369088114701141,0.08369088114701141,,,,,4.07,,-0.77,-0.004514310756254815,-0.1322039480982163,-0.1322039480982163,0.1076567479781739,0.1076567479781739
2010-26,0.0211043057371509,30.12,3.0,1.69,9.04,141.26292273888885,0.17,-0.04003088837584203,0.15914609541123517,0.15914609541123517,0.08763041070884706,0.08763041070884706,0.0,1.0,0.0,0.0,4.15,-0.7799999999999994,-0.77,-0.010439590511545953,0.9295345482358838,0.9295345482358838,-0.6674337302101684,-0.6674337302101684
2010-27,0.0211043057371509,24.98,3.07,1.72,8.83,141.26292273888885,0.16,0.050233086017922916,0.16269737052685967,0.16269737052685967,-0.054924824185652456,-0.054924824185652456,,,,,4.01,,-0.7800000000000002,-0.005701608328278696,-0.8315153408880482,-0.8315153408880482,0.4999340257862042,0.4999340257862042
2010-28,0.0211043057371509,26.25,2.96,1.71,8.58,141.26292273888885,0.15,-0.001710992471990822,-0.7468120159026709,-0.7468120159026709,0.03306797564906582,0.03306797564906582,,,,,3.95,,-0.7800000000000002,-0.017557065357362015,0.810756403627618,0.810756403627618,0.19060949917885792,0.19060949917885792
2010-29,0.0211043057371509,23.47,3.02,1.72,8.44,141.26292273888885,0.16,0.026120467582716477,0.21505903447806574,0.21505903447806574,-0.21799534407837245,-0.21799534407837245,,,,,3.84,,-0.79,-0.0002667475008239938,-0.6605244552790513,-0.6605244552790513,-0.38021926275881346,-0.38021926275881346
2010-30,0.0211043057371509,23.5,2.94,1.76,8.33,141.26292273888885,0.15,0.007044575324025026,-1.938196534299093,-1.938196534299093,-0.31032217464336337,-0.31032217464336337,,,,,3.74,-0.8700000000000001,-0.8000000000000003,-0.011280401073598357,-0.19312722564374799,-0.19312722564374799,0.00872422148846257,0.00872422148846257
2010-31,0.138066427840807,21.74,2.86,1.79,8.21,120.95094031788712,0.15,0.023483864463447194,-1.9015190019621344,-1.9015190019621344,0.3517344234075895,0.3517344234075895,1.0,0.0,0.0,0.0,3.69,,-0.8500000000000001,-0.013980196324727587,-0.33302856856191326,-0.33302856856191326,0.19783819301734135,0.19783819301734135
2010-32,0.138066427840807,26.24,2.68,1.84,8.43,120.95094031788712,0.15,-0.04150544471120143,4.4283268099599455,4.4283268099599455,-0.2733149002874904,-0.2733149002874904,,,,,3.71,,-0.8799999999999999,0.03111266836396525,1.5450794912561698,1.5450794912561698,-0.08724689968407474,-0.08724689968407474
2010-33,0.138066427840807,25.49,2.62,1.74,8.34,120.95094031788712,0.15,-0.006656537243168358,-0.9144629491582352,-0.9144629491582352,0.22003457963366865,0.22003457963366865,,,,,3.64,,-0.7599999999999998,0.0013132136461491092,-1.1242478870109918,-1.1242478870109918,0.157161296517911,0.157161296517911
2010-34,0.138066427840807,24.45,2.66,1.75,8.38,120.95094031788712,0.15,-0.006092354813070767,-0.14706222296359334,-0.14706222296359334,0.006770412822687169,0.006770412822687169,,,,,3.71,,-0.75,-0.0016749514384286376,-0.8421513672263432,-0.8421513672263432,-0.21249790764957457,-0.21249790764957457
2010-35,0.0581736230715569,21.31,2.72,1.78,8.29,133.14499064200962,0.14,0.03753269306834959,0.9492961844656778,0.9492961844656778,-0.23153404801390354,-0.23153404801390354,0.0,1.0,0.0,0.0,3.65,-0.9500000000000002,-0.77,-0.009889790945712951,1.17814489338935,1.17814489338935,-0.6500860321317965,-0.6500860321317965
2010-36,0.0581736230715569,21.99,2.81,1.78,8.12,133.14499064200962,0.14,0.006975549057558112,-1.2680090025693236,-1.2680090025693236,0.3145230339850303,0.3145230339850303,,,,,3.58,,-0.77,0.007233041242755476,-0.45324962184988027,-0.45324962184988027,-0.05763286027238025,-0.05763286027238025
2010-37,0.0581736230715569,22.01,2.75,1.88,7.89,133.14499064200962,0.16,0.01589296973977312,-1.2027757394254286,-1.2027757394254286,0.026856724999516756,0.026856724999516756,,,,,3.57,,-0.8500000000000001,-0.015844715258280156,0.034868311216311614,0.034868311216311614,0.5726547331355227,0.5726547331355227
2010-38,0.0581736230715569,21.71,2.62,1.98,7.86,133.14499064200962,0.15,0.022160617146048982,1.2896620112790436,1.2896620112790436,-0.35935156482744535,-0.35935156482744535,,,,,3.62,,-0.8799999999999999,-0.02491530870401602,0.8507891476535775,0.8507891476535775,0.474304413332762,0.474304413332762
2010-39,0.124519888847696,22.5,2.54,2.03,7.73,122.1938846445771,0.16,0.005030696485998037,-0.8882284499178228,-0.8882284499178228,-0.356499550551271,-0.356499550551271,1.0,0.0,0.0,0.0,3.57,-1.0499999999999998,-0.8599999999999999,-0.016598998105396678,-0.4642509353853758,-0.4642509353853758,0.11066185474678493,0.11066185474678493
2010-40,0.124519888847696,20.71,2.41,2.17,7.49,122.1938846445771,0.12,0.020336839414099864,1.5508569952866729,1.5508569952866729,0.24236268884201262,0.24236268884201262,,,,,3.51,,-0.98,-0.009819077301530551,0.018962381960045363,0.018962381960045363,-0.02187602623532682,-0.02187602623532682
2010-41,0.124519888847696,19.03,2.59,2.22,7.43,122.1938846445771,0.14,0.012181370081926062,-0.37509850726792926,-0.37509850726792926,0.136362003744044,0.136362003744044,,,,,3.38,,-1.0300000000000002,-0.003679570895516617,-0.40586566771603605,-0.40586566771603605,-0.38835325728168607,-0.38835325728168607
2010-42,0.124519888847696,18.78,2.59,2.11,7.4,122.1938846445771,0.13,-0.0023415403238134626,-0.21843101940890047,-0.21843101940890047,-0.31243626122262774,-0.31243626122262774,,,,,3.48,,-1.0,0.0055788330800311,0.40261594581588467,0.40261594581588467,-0.5776458546126385,-0.5776458546126385
2010-43,0.124519888847696,21.2,2.63,2.12,7.27,122.1938846445771,0.12,-0.0004461778298327038,-0.1774812573769571,-0.1774812573769571,-0.6392308033920395,-0.6392308033920395,,,,,3.44,,-1.0100000000000002,-0.0026625666830249815,-0.10679718481100028,-0.10679718481100028,-0.09145687643236998,-0.09145687643236998
2010-44,0.0420646423819507,18.26,2.58,2.2,7.2,127.19484756410398,0.13,0.035586806133147665,1.1512977171980014,1.1512977171980014,0.8469436176366509,0.8469436176366509,1.0,0.0,0.0,0.0,3.48,-1.25,-1.1099999999999999,-0.00933601902480427,0.1839222677905762,0.1839222677905762,0.38498099480408243,0.38498099480408243
2010-45,0.0420646423819507,20.61,2.76,2.19,7.36,127.19484756410398,0.13,-0.023775100140905003,-0.5686767854775031,-0.5686767854775031,0.10697165984859948,0.10697165984859948,,,,,3.47,,-1.12,0.01984156148306452,-0.048893221729873114,-0.048893221729873114,0.077979980907472,0.077979980907472
2010-46,0.0420646423819507,18.04,2.88,2.05,7.54,127.19484756410398,0.14,-0.0018315109445384552,0.07412075576876953,0.07412075576876953,-0.021376522793277408,-0.021376522793277408,,,,,3.49,,-1.0300000000000002,0.005390022373309349,-0.3671541244384881,-0.3671541244384881,0.43040205780136764,0.43040205780136764
2010-47,0.0420646423819507,22.22,2.87,2.01,7.66,127.19484756410398,0.16,-0.02148474671491812,-0.1764256025076506,-0.1764256025076506,0.03173445836600146,0.03173445836600146,,,,,3.55,,-1.0099999999999998,0.02332962833971134,0.600468292987211,0.600468292987211,-0.06524537390795547,-0.06524537390795547
2010-48,0.171844078920309,18.01,3.03,1.97,7.79,129.35536781193193,0.14,0.03089147309714311,0.8718870799860484,0.8718870799860484,-0.1848242518735156,-0.1848242518735156,0.0,1.0,0.0,0.0,3.59,-1.3200000000000003,-0.98,-0.012270553498089818,0.13165117423174694,0.13165117423174694,-0.06964151229403259,-0.06964151229403259
2010-49,0.171844078920309,17.61,3.32,1.71,7.7,129.35536781193193,0.13,0.0055938270310405235,-1.862106248798423,-1.862106248798423,0.27204774457044556,0.27204774457044556,,,,,3.37,,-0.8700000000000006,0.008692598338728283,-1.199417700507522,-1.199417700507522,-0.3617681352507368,-0.3617681352507368
2010-50,0.171844078920309,16.11,3.33,1.64,7.68,129.35536781193193,0.11,0.000987352710117684,0.23674402664237162,0.23674402664237162,0.09575354569866386,0.09575354569866386,,,,,3.36,,-0.8600000000000003,0.003777046804391832,0.9142175495726559,0.9142175495726559,-0.10722810450363249,-0.10722810450363249
2010-51,0.171844078920309,16.47,3.41,1.62,7.6,129.35536781193193,0.14,0.012689798406087846,0.3406961653688873,0.3406961653688873,-0.8782269131011287,-0.8782269131011287,,,,,3.33,,-0.8499999999999996,0.0012558519994089053,-1.5257320675302306,-1.5257320675302306,-0.1831055119744644,-0.1831055119744644
2010-52,0.171844078920309,17.75,3.3,1.58,7.6,129.35536781193193,0.12,0.0067856948022069615,-0.44849669578205154,-0.44849669578205154,-0.1215843294215419,-0.1215843294215419,,,,,3.39,-1.0300000000000002,-0.8300000000000001,-0.018131930837184312,1.6156283317958398,1.6156283317958398,0.1898141596748565,0.1898141596748565
2011-00,0.476323005397414,17.75,3.3,1.58,7.6,110.215524756148,0.12,,,,,,1.0,0.0,0.0,0.0,,,,,,,,
2011-01,0.476323005397414,17.14,3.34,1.68,7.41,110.215524756148,0.14,0.0003870577611066661,-0.05425012188432757,-0.05425012188432757,0.11509134515716798,0.11509134515716798,,,,,3.3,,-0.9100000000000001,0.02479507179657508,0.36218454949588746,0.36218454949588746,0.12886134840424868,0.12886134840424868
2011-02,0.476323005397414,15.46,3.35,1.68,7.27,110.215524756148,0.15,0.019911460304129106,1.3234934369429296,1.3234934369429296,0.211014681655687,0.211014681655687,,,,,3.28,,-0.9199999999999995,-0.023100906147032946,0.02508769421242064,0.02508769421242064,0.1117725566705357,0.1117725566705357
2011-03,0.476323005397414,18.47,3.44,1.63,7.27,110.215524756148,0.16,-0.0070427853026719875,-0.582499575809131,-0.582499575809131,0.033284083005633604,0.033284083005633604,,,,,3.22,,-0.8900000000000001,-0.012060511556633947,-0.7121827278579799,-0.7121827278579799,0.24944033150879347,0.24944033150879347
2011-04,0.476323005397414,20.04,3.36,1.71,7.14,110.215524756148,0.15,-0.0015083837618752513,-0.09120992977082273,-0.09120992977082273,-0.010353194056072162,-0.010353194056072162,,,,,3.3,,-0.8999999999999999,-0.0010233713300234117,-0.972841250162128,-0.972841250162128,0.10183970852016913,0.10183970852016913
2011-05,0.493136502545162,15.93,3.68,1.6,7.12,93.24799059941508,0.15,0.019841133870566678,0.2956680537777782,0.2956680537777782,-0.11857329005775406,-0.11857329005775406,1.0,0.0,0.0,0.0,3.13,-1.0,-0.8299999999999996,-0.0011397326063912064,0.9866814801700724,0.9866814801700724,-0.4794907164038591,-0.4794907164038591
2011-06,0.493136502545162,15.69,3.64,1.62,7.09,93.24799059941508,0.12,0.0015928838952542445,-0.6243368174938462,-0.6243368174938462,0.10780882794970013,0.10780882794970013,,,,,3.1,,-0.8500000000000001,0.005316170573754283,-0.31509600017581696,-0.31509600017581696,-0.5213928979680554,-0.5213928979680554
2011-07,0.493136502545162,16.43,3.59,1.7,6.95,93.24799059941508,0.1,0.01751729048607685,0.44339844226625047,0.44339844226625047,-0.009520367114050987,-0.009520367114050987,,,,,3.12,,-0.8700000000000001,-0.010197111237215482,0.266693550246715,0.266693550246715,0.20821326667287418,0.20821326667287418
2011-08,0.493136502545162,19.22,3.42,1.7,7.0,93.24799059941508,0.13,-0.016353513636110005,0.406284796099317,0.406284796099317,-0.08119060362400116,-0.08119060362400116,,,,,3.22,,-0.8399999999999999,-0.0050213415260107605,-0.3092951218056469,-0.3092951218056469,0.019978870715270467,0.019978870715270467
2011-09,0.975107203050938,19.06,3.49,1.68,7.05,126.0386757951902,0.12,0.009172014364546104,-0.642305977445001,-0.642305977445001,0.015921263228544917,0.015921263228544917,0.0,1.0,0.0,0.0,3.18,-0.9900000000000002,-0.8499999999999996,-0.011387791845705233,-0.07675629413138518,-0.07675629413138518,0.4145699158755282,0.4145699158755282
2011-10,0.975107203050938,20.08,3.4,1.73,7.13,126.0386757951902,0.08,-0.025262717329336472,0.7642673713910573,0.7642673713910573,0.1447757807817732,0.1447757807817732,,,,,3.24,,-0.8900000000000001,0.004909395142851713,0.04755058125991808,0.04755058125991808,-0.5052484074733958,-0.5052484074733958
2011-11,0.975107203050938,24.44,3.28,1.79,7.16,126.0386757951902,0.07,-0.019819317513773166,0.04629237853368804,0.04629237853368804,0.8795992144793588,0.8795992144793588,,,,,3.33,,-0.8900000000000001,-0.01387617842393449,0.23973908232406663,0.23973908232406663,-0.09271389071829875,-0.09271389071829875
2011-12,0.975107203050938,17.91,3.46,1.68,7.12,126.0386757951902,0.09,0.031091143455510912,-0.4659216718014612,-0.4659216718014612,-0.19929442876148434,-0.19929442876148434,,,,,3.12,,-0.8200000000000003,0.006568622031609367,-0.09016385595764916,-0.09016385595764916,0.3629927195600193,0.3629927195600193
2011-13,0.643942953545699,17.4,3.46,1.67,7.13,114.66203787622496,0.07,0.014914187010516786,0.10936133284343523,0.10936133284343523,0.06746375255344435,0.06746375255344435,0.0,1.0,0.0,0.0,3.12,-1.0199999999999996,-0.8099999999999996,-0.005050980814162175,-0.5931767915402381,-0.5931767915402381,-0.4457642505396689,-0.4457642505396689
2011-14,0.643942953545699,17.87,3.59,1.64,7.01,114.66203787622496,0.04,0.0088107819457164,-1.0901583548375575,-1.0901583548375575,-0.35751981073463457,-0.35751981073463457,,,,,2.99,,-0.8200000000000003,-0.010165827545521158,0.6274499395878985,0.6274499395878985,-0.06498024052758403,-0.06498024052758403
2011-15,0.643942953545699,15.32,3.43,1.65,6.99,114.66203787622496,0.07,-0.01141788458663392,0.5887549077355441,0.5887549077355441,-0.5150290989767141,-0.5150290989767141,,,,,3.11,,-0.8199999999999998,-0.0031221255797876488,-0.8721074758852326,-0.8721074758852326,0.47471793761890935,0.47471793761890935
2011-16,0.643942953545699,14.69,3.42,1.76,6.95,114.66203787622496,0.06,0.017507358354794545,1.2286770209743847,1.2286770209743847,0.16594017479606693,0.16594017479606693,,,,,3.11,,-0.8200000000000003,-0.009722112295763943,1.4647635116907014,1.4647635116907014,0.05969118442717047,0.05969118442717047
2011-17,0.643942953545699,14.75,3.32,1.77,6.96,114.66203787622496,0.04,0.01710245259270684,-0.6521986512004648,-0.6521986512004648,0.4706328622223798,0.4706328622223798,,,,,3.19,-1.0099999999999998,-0.8300000000000005,-0.015982277202406314,-0.3178638986576135,-0.3178638986576135,0.27654473725270434,0.27654473725270434
2011-18,0.470418752723364,18.4,3.19,1.77,6.89,88.85274348246976,0.02,-0.023117370755254944,0.3775725146478613,0.3775725146478613,0.008565151485932529,0.008565151485932529,0.0,1.0,0.0,0.0,3.24,,-0.8400000000000003,0.025824651669849135,0.6261573162443781,0.6261573162443781,0.06195470887363852,0.06195470887363852
2011-19,0.470418752723364,17.07,3.18,1.79,6.86,88.85274348246976,0.03,-0.01248492409506765,-0.6082140990573558,-0.6082140990573558,-0.2627459645504081,-0.2627459645504081,,,,,3.25,,-0.8500000000000001,0.012164986205722672,-0.5936274215121832,-0.5936274215121832,0.1767558456047249,0.1767558456047249
2011-20,0.470418752723364,17.43,3.15,1.83,6.84,88.85274348246976,0.05,-0.004697167059134374,-0.4085507741821507,-0.4085507741821507,0.15380686967599957,0.15380686967599957,,,,,3.21,,-0.8500000000000001,-0.0042594910688940465,-1.1525382328420521,-1.1525382328420521,-0.00514816865755204,-0.00514816865755204
2011-21,0.470418752723364,15.98,3.07,1.88,6.92,88.85274348246976,0.05,0.002028250484770138,0.601854766028239,0.601854766028239,-0.1537213646494,-0.1537213646494,,,,,3.34,,-0.8700000000000001,-0.006396766254892523,1.1292328511701648,1.1292328511701648,-0.8069936760800093,-0.8069936760800093
2011-22,-0.107096705669922,17.95,2.99,1.98,7.11,117.05697186301538,0.04,-0.011024120920084732,0.12857957562839273,0.12857957562839273,-0.2872357960748545,-0.2872357960748545,1.0,0.0,0.0,0.0,3.43,-1.0300000000000002,-0.9099999999999997,-0.015746239269408352,-0.017559570960347274,-0.017559570960347274,0.3996980668094941,0.3996980668094941
2011-23,-0.107096705669922,18.86,2.99,1.94,7.26,117.05697186301538,0.05,-0.024121889352028525,-0.24518637201436796,-0.24518637201436796,0.3014839418183214,0.3014839418183214,,,,,3.47,,-0.8799999999999999,0.013622685058687347,0.045089515610320034,0.045089515610320034,0.25939317795126565,0.25939317795126565
2011-24,-0.107096705669922,21.85,2.94,2.02,7.44,117.05697186301538,0.04,-0.008390598881191202,0.2522125025636536,0.2522125025636536,0.3702641177277037,0.3702641177277037,,,,,3.57,,-0.9199999999999999,0.0025770629085206105,0.3030667591010795,0.3030667591010795,-0.26403566643948134,-0.26403566643948134
2011-25,-0.107096705669922,21.1,2.88,2.05,7.49,117.05697186301538,0.02,-0.001999766295118637,-0.12472259629559525,-0.12472259629559525,-0.5163995194595942,-0.5163995194595942,,,,,3.71,,-0.9500000000000002,0.008987601404044601,-0.3132915638117982,-0.3132915638117982,0.08158525003484358,0.08158525003484358
2011-26,0.0886045666793554,15.87,3.22,1.94,7.4,155.40686962205342,0.02,0.050018297713295246,0.8211699182612664,0.8211699182612664,0.38350715781020567,0.38350715781020567,0.0,1.0,0.0,0.0,3.42,-1.0999999999999996,-0.8999999999999999,-0.017545479222401926,0.009452423283728379,0.009452423283728379,-0.29497655712679577,-0.29497655712679577
